snippet,price change,News Sent.
Apple has established a position overseeing operations in China in a bid to restore sales momentum and navigate new regulations in the country A resident of the Upper East Side says sleep deprivation is a result Ecofriendly companies are boosting productivity with new means of production,pos,neg
"Heres what you need to know to start your day Online app stores can be a safer and more convenient way to add programs to your computer and devices, but you may not find everything you want Women made up only onethird of the onair talent paid at least , by the broadcaster in the past year Wednesday Readers recommend their favorite places, the Republican case for cap and trade, and the lowrider as high art in Los Angeles",pos,neg
"Your desktop operating system includes a wide variety of typefaces to use in documents and other design projects, but you can always add more Have you felt left out of the emoji world That might change as Apple prepares to roll out new symbols Theres even one for vomit Facebooks last major consumer product in China was partly blocked as Beijing increases its grip on the internet The tech companys new data center, which is now a regulatory requirement, will give Beijing access to troves of personal and industry secrets Heres what you need to know to start your day Paul Arguin, an epidemiologist, relaxes by making pie This one, with its generous amount of fruit and sweetness from maple syrup, won the blueberrydivision prize in the  National Pie Championships A few tricks raise it above other blueberry",pos,neg
"Spotifys playlists are dotted with hundreds of songs done by composers under pseudonyms, but the company says it is just soliciting music to meet demand At Paco Tapas, a buzzing seat restaurant that opened last November, a modernist chef turns to coal and woodfire cooking Three of the betterperforming stock funds scored with picks as varied as wellknown technology companies, microcap stocks and Asian innovators Fashion power players share their memories of Colette, the Paris store that is closing after  years Sujatha Gidla, who was born an untouchable in India but moved to the United States at , recounts how ancient prejudices persist today One week after the rappers album debuted on Tidal, it became available for streaming and download on other services, and rocketed to top the chart",neg,neg
"The case focused on Googles use of a subsidiary in Ireland A court in Paris said the technology giant was not liable for the back taxes Heres what you need to know to start your day The Breakdown conversation starters and context, drawn from the days news in Australia The unconventional cut dressed with sauce gribiche can make you appreciate a meat you might otherwise avoid Thanks to vintage record collectors, the Rising Storm, a band that recorded its first album  years ago, is reliving a dream that began in prep school A potential change to the London Stock Exchanges rules could make a British listing for Saudi Aramco look more attractive The next version of Apples operating system will be the last one to fully support bit applications, but you can check now to see what needs upgrading A polished crossover that pampers the family, does the chores, doesnt drink to excess and looks good",pos,neg
"In Jane Austen at Home, the BBC presenter Lucy Worsley traces the writers life through the places and possessions that mattered most to her Yogi Adityanath, the hardline new chief minister of Uttar Pradesh, is seen as a potential contender to succeed Narendra Modi Several wellknown security companies offer free versions of their full software suites for Windows and Mac",neg,neg
"It is now almost impossible to stop location tracking on smartphones So here are our tips for the best and worst cases of sharing your whereabouts Donald Trump Jrs Russian email thread shows the historical value and irresistible allure of a technology that continues to betray us This village on the South Fork of Long Island is home to rock stars, but in many ways is just a small, tightknit place",neg,neg
"There is an abundance of topquality soccer available in New York City, if you know where to look A Times reporter went on a scouting trip The presidents dim namesake just made things exponentially worse The law requires companies to store Chinese users information in China, and Apples move suggests other foreign technology companies may have to do the same",pos,neg
"No one looks beyond the shortterm effects of the many hormone injections needed to stimulate the release of multiple eggs at one time The arrest of Hua Haifeng in May led to weeks in detention under poor conditions and multiple interrogations, and he now faces trial Taipei , a symbol of a modern and ambitious Taiwan, was built to attract attention and business Now it will be joined by a new crop of skyscrapers The fashion house is unveiling its first smartwatch, the Tambour Horizon, but its not stopping there",pos,neg
"Weirdly, were still building corporate campuses like its the s A group of news organizations plans to ask Congress for the right to negotiate with the online giants, which are gaining greater shares of digital advertising and distribution About  Klansmen rallied against Charlottesvilles decision to remove a statue of Robert E Lee More than , people showed up in response The couple met at Dartmouth on the basketball court The groom was playing in an intramural game, and the bride was the referee If that video or album of photos attached to your message is too big for the mail server to handle, Apple has another way to send it DIY travel booking gets a helping hand from new services  some of them based on artificial intelligence  that help refine your choice of destinations, hotels and flights Two months of train disruptions began Monday at Penn Station Here are updates from the evening commutes of New Jersey Transit and Long Island Rail Road riders",pos,neg
"If you dont want to risk losing a notebook full of passwords when traveling, pack a secure password manager app on your phone or laptop instead No cell service is not a problem for those stubborn holdouts who dont rely on streaming to get their tunes The Defiant Ones is less wartsandall revealing than Dr Dre and Mr Iovine warrant, but that is the price of intimate access David Steinberg returns Organizers of the main march said about , people were taking part, and tens of thousands of police officers were mobilized to keep watch",neg,neg
"The combination of soaring tech stocks and everpopular exchangetraded funds has traditional fund managers scratching their heads We asked you whether being in an interracial relationship united or divided your family Here is a small sampling of responses Americans are buying SUVs and crossovers in record numbers, but its worth keeping an open mind about Volvos station wagon Steve Jobs said the bound book was probably headed for historys attic Not so fast Readers respond to the history of the iPhone, David Oshinskys review of The Color of Law and more",neg,neg
"The explosion in indextracking ETFs and soaring tech stocks have put traditional mutual fund managers like those at Parnassus Investments on the defensive The layoffs cut the streaming music sites work force by about  percent and could be a way to make it more attractive to a buyer Glittering waterways, blooming parks and night life aplenty await summer visitors to the Swedish capital",neg,neg
"Apple Park, headquarters for , people, has brought tourists, businesses and higher real estate prices to the surrounding area But Choe SangHun, The New York Timess Korea correspondent, wishes that his iPhone could record phone conversations Two separate takeover bids for Britains Worldpay, including one by JPMorgan Chase, signal the latest battle to control how consumers pay for goods Even if you have a laptop with the newer USBC connections, you can find cables and adapters to hook up your small screen with a big monitor Boutique travel agencies have carved a specialty out of catering to wealthy clients who want curated longterm travel plans",neg,neg
"A cocktail lounge and patio, from the owners of Attaboy, is on an industrial stretch in BedfordStuyvesant It is the latest setback for Jia Yueting, the chairman of the technology company LeEco, after one of its affiliates missed loan payments The company said that it had been contacted by Vantiv, a rival payments company based in Cincinnati, and by the banking powerhouse JPMorgan Chase Reimagining a fragrance label from the early s has been just the first step in what the energetic entrepreneur sees as a new global luxury brand Several apps can help you and your friends share your location information with each other, no matter which mobile platforms you use An advocate generals recommendation to Europes highest court said that France could prohibit certain types of transport services it deemed illegal Create music playlists, pack snacks and a phone charger, and build in time for sightseeing",neg,neg
"If your phone is getting less time between trips to the charger, make sure external heat and powerhungry apps arent part of the problem Farmers bring their produce and hopes to Lower Manhattan, and for some, also their memories of the attack nearly  years ago Heres everything you need to know about the new streaming service  a joint venture by the Criterion Collection and Turner Classic Movies Central bankers signaling a move away from low rates, presaging the end of hyperliquidity, has sent many shares sliding Weve gathered episodes that feel thematically appropriate for the holiday They are explicitly American and tell us a little bit about ourselves The rappers th studio album, , addresses many of the same themes as Lemonade, by his wife, Beyonc The site, which offers lowcost monthly subscriptions, features an impressive collection of international titles Political humor, one of our national pastimes, is a way of pushing back against Americas dominance Its changes offer a lens into how Canada is changing, too Two Times reporters discuss the JayZ album debut on Tidal, and the bad behavior that runs rampant in the venture capital industry Whats next Will conductors line us up behind the cabooses and have us push our trains In Love, Africa, Jeffrey Gettleman describes his enduring preoccupation with the continent and the career it has engendered",pos,neg
"For those who yearn for the crisp, complex notes of wine or a cocktail but dont necessarily want the alcohol content, theres the mocktail Being blind in this public school made my heart go a notch faster So did being near Linda Its hard to beat the natural sweetness, unique tartness and stunning color of hibiscus, but this fizzy drink can be modified with any chilled tea Dont turn away at the mention of apple cider vinegar Its decidedly tame But if youre into the  Amazons new Echo Show smart speaker, which comes with a touch screen, represents the model for a new kind of communal, household computer The allwheeldrive V GTCLusso seats four comfortably With its svelte silhouette, it may look like a station wagon It is anything but President Trump has taken credit for a surging market this year But tech stocks, the Fed and the president himself could change that picture",neg,neg
"By slapping Google with a record fine, the European Union sent a billiondollar signal to American tech companies The auto camera firm, blending Apples passion for design with a more open culture, died from a classic business problem Its product cost too much Conversation starters and context, drawn from the days news in Australia A book club focused on literature of the environment, from nature memoirs to natural history and science, seeks to expand its reading list Codeorg, a techbacked nonprofit, is pressing schools to teach computer science But are tech firms swaying education to serve their own interests The search giant must change how it provides some of its services to comply with the competition decision in Europe Tim Westergren, a cofounder of the internet radio pioneer, is leaving as the struggling company as it accepts a  million investment from Sirius XM This ransomware attack, a more sophisticated assault based on a vulnerability exploited in May, hit companies across the globe Apples AirDrop feature is a convenient way to share files directly between iOS gadgets, but make sure you know who wants to connect with you",neg,neg
Exploring what you cant easily do at home in an era of evermoresophisticated sheet masks and deepcleaning products Pure Leaf opens a tranquil sanctuary dedicated to iced tea in SoHo,pos,neg
"The hefty penalty is likely to be quickly overshadowed by a more complex problem How should Google comply with the decision to rein in its power The frustrations of the advertising world, namely brand safety, dominated the sundrenched discussions at the lavish Cannes Lions industry gathering",neg,neg
The couple is to marry in the restaurant at the NewYork Historical Society,neg,neg
"Take a break from the news with stories of purloined human toes, sommelier competitions and growing up among languid cats and brazen pigeons A bynomeans exhaustive list of great things weve stumbled upon Its not robot overlords Its economic inequality and a new global order Bananas cant get cold Milk mustnt tip Online food delivery still trips up companies A day on the truck shows why",pos,neg
"Without maiming anyone or going to jail, you can correct systemic wrongs In a nation where politics have grown pitched, such campaigns suddenly feel like the most effective political action many of us can take Wednesday The return of Hollywoods production mojo, the Uber CEO calls it quits, and a Boy Scouts incredible merit badge collection  all of them Travis Kalanick, who stepped down as Ubers CEO, had many enablers who turned a blind eye to the companys faults because it was growing quickly The author of Modern Lovers keeps her youth on a shelf There are books I loved in my teens and s that I would not love now, but its still nice to see them there, as a reminder of a person I used to be European carmakers and suppliers are trying to build the computing capacity they will need as vehicles digitize and become driverless Geoffrey Hinton, a scientist at the heart of artificial intelligences recent breakthroughs, has helped make Toronto a leading research location",pos,neg
"Joseph Lenn left the celebrated  and pricey  restaurant and resort to open JC Holdway in Knoxville, Tenn This product of a rich immigration past thrives today as cooks across the country, and far beyond, continue tinkering with the recipe Great reads around the web, from Vanessa Friedman, Vindu Goel and others Security restrictions on large electronics in carryon baggage have many travelers concerned, so take extra precautions if you need to take your gear The simplest dishes are the hardest to get right, and barbecue ribs are no exception That is why the chef Joseph Lenn, of JC Holdway in Knoxville, Tenn, always quickcures the ribs with an overnight rub of salt, black pepper and brown sugar T",pos,neg
"Physicists monitoring the Large Hadron Collider are seeking clues to a theory that will answer deeper questions about the cosmos But the silence from the frontier has been ominous Software bought by the Mexican government is supposed to fight criminals and terrorists Instead, it is infesting the smartphones of its critics The country is cracking down on the use of encryption for instant messaging, as well as on potentially extremist material that circulates across social media Apples culture of reverence and secrecy is no match for Brian Merchant in The One Device The Secret History of the iPhone Heres what you need to know to start your day A surprising number of people carry vast sums in cash, lose it  and then get it returned by Good Samaritans Timothy Cook, Jeff Bezos and Eric Schmidt were among  tech executives at a forum held by an administration they have had conflicts with The company is joining other oil companies and corporate giants to endorse a plan from the Climate Leadership Council to tax fossil fuels and pay the dividends to taxpayers The former Monkee realizes something crucial about the great artists he has met They have no idea how great they are To understand why Jeff Bezos bought Whole Foods, look at the profit margins Apple generates at its stores",neg,neg
Corporate giants once had allpowerful chiefs with domains to match But activist investors and technological change are remaking the executive suite A longtime approach of making bold  and sometimes headscratching  moves has brought Jeff Bezos staggering success Partisan violence and its perils in Alexandria and America Susan Gelfand starts our solving week off with some smooth music,pos,neg
"Encourage listeners to ask questions Perform all the voices The companys hiring of two respected leaders, who cultivated shows like Breaking Bad at Sony, signaled to Hollywood that Apple is serious about original programming Great reads around the web, from Michael de la Merced and others In the  months since she joined the board, Ms Huffington has been a public voice for the startup and a confidante to its chief executive By purchasing the upscale chain, Jeff Bezos, Amazons chief, has a chance to tinker with how people buy groceries  and map the future of the physical store",neg,neg
"A reader writes about the decades of experimentation done by Cornell University A young woman who finds herself being catcalled, followed and grabbed at wonders why some men seem to think a female body is public property",neg,neg
"George Orwells novel has led to adaptations and variations since its publication in , including a coming Broadway version Heres an overview If you are wondering why the iPhone or iPod only plays one track, make sure the device isnt set to play that tune on a loop The streaming service is more than just a Netflix competitor Heres a look at what it has to offer, including highlights from its current library There are pickup trucks and then there are heavyduty pickup trucks The HD is as close as most will get to driving heavy machinery Revenue was up  percent for the streaming company in , but its revenue growth has slowed and its losses are mounting ahead of an expected move to go public",pos,neg
"Ms Dunmore, an Englishwoman, found much success writing novels, poetry, short stories and childrens books",pos,neg
"Ben Shewry, of the acclaimed Melbourne restaurant Attica, cooks in a culinary language that embraces the rare and the everyday, the new and the old Gadgets running Googles mobile operating system can use a specialty magnifyingglass app to bring the world just a little bit closer Wheeler lasted only one and a third innings as Chicago rolled Earlier in the day, Asdrubal Cabrera returned to the DL with a thumb injury And Michael Conforto was out again with a stiff back Mr Thacker, an electrical engineer, was part of a group at the Palo Alto Research Center that in the s created the Alto, featuring a graphical user interface One relief organization found that people were more likely to donate to victims of the  Japanese tsunami than to those fleeing the war in Syria",neg,neg
"Heres what you need to know to start your day The Treasury Department says that the Consumer Financial Protection Bureau should be substantially stripped of its powers, accusing it of overreach We asked The New York Times audience on Facebook, Whats in your warmweather wardrobe The artist Josh Cochran illustrated their answers After more than  years of the Freedom of Information Act, our lawyer tells how he uses it to get the secrets the public should know Its not easy Tuesday The Warriors bring home the trophy, more trouble for Uber, and sketches from BART",neg,neg
"The stock market is at an alltime high, but that doesnt mean you should act without thinking Before you buy, read this guide Heres what you need to know to start your day Apple debuted its new operating system last week It will bring some big changes to your iPhone Apples newest tablet is faster, with a brighter screen and a higher refresh rate, but keyboard typing is still uncomfortable Taking on rivals like Venmo and Apple Pay, more than  major banks have created a network that allows users to instantly send money to one another Under the proposed OvertheCounter Hearing Aid Act of , the devices would become more widely available and much cheaper The exit of Emil Michael, a senior vice president, comes after a series of scandals at the company led to an inquiry that recommended his exit Shares of Netflix, Apple and other giant technology companies that have powered a market rally have taken an uncharacteristic pause If you want to keep an eye on a laptop batterys current charge, add or return the icon to the Windows  taskbar",neg,neg
"And  surprise  casts himself as the aggrieved Mike and Farhad discuss Uber, Apple and the weeks biggest tech news Taylor Swift is back on Spotify",neg,neg
"The reported security breach highlights rising worries about cybertheft in a country where few expect the central government to respect their privacy In her memoir Priestdaddy, the poet Patricia Lockwood writes about growing up the daughter of an irrepressible Catholic priest Emanating from somewhere deep in the house was an unmistakably pungent, yet unrecognizable, odor Once a pioneer in the streaming music business, Pandora is facing stiff competition from Spotify and Apple Music, among others Now it has turned to the satellite radio provider for help",neg,neg
"The writer yearns for a place of her own to go in the green summer, despite repeated warnings of the plaguelike problems of ownership The company, which has struggled as a leader in streaming music, is exploring investments from the private equity firm as well as an unnamed strategic investor Masters students at Royal College of Art offer up an explosion of energy and color on the night of the British election The pop stars music will be available on all major streaming services, including the paid and free tiers of Spotify, Amazon and Google Play In her first novel since the legendary God of Small Things, Roy writes of a group of outcasts who come together during a protest in India Oracle Arena in Oakland and Quicken Loans Arena in Cleveland reflect the character and ethos of two very different cities and teams, and their passionate fans Technology stocks stumbled on Friday and Britains election results sent the pound sharply lower",pos,neg
"The godfather of exclusivity with Studio  and boutique hotels is turning populist with the Public, a new luxury for all hotel The newest versions of Amazons tablets, starting at , are unabashedly slow and unflashy, but just capable enough to be worth the cheap price Thursday An allmale college prepares for change, a proposal to bring internet for all to San Francisco, and keeping Morse code alive in Point Reyes Vineyards, rolling farmland, waterfalls and culturally rich towns surround these  sinuous lakes in westcentral New York Investors will be monitoring the testimony of the former FBI director James B Comey, as well as Britains national election and a European Central Bank meeting The Chinese ecommerce giant is charging higher prices for the ads it sells to merchants that hope to reach the countrys indefatigable online shoppers",pos,neg
"Apples new HomePod speaker may be a sign that the company is pointed in the right direction, putting tech expertise at the forefront At Apples annual conference for software developers this week, the iPhone maker announced brandnew iPads and MacBooks along with a smart speaker featuring its voice assistant Siri The company was said to have disclosed the move at an allhands meeting at its San Francisco headquarters on Tuesday Gov Greg Abbott called lawmakers back to Austin in July for a special legislative session, in part to pass regulations on transgender bathroom use Heres what you need to know at the end of the day The president is abdicating responsibility, but progress is possible despite him Meredith Kopit Levien had been chief revenue officer since  A position held by Kinsey Wilson, who joined The Times in , is being eliminated Researchers have proved a car can be remotely hacked Now imagine if that car was being driven entirely by a computer For investors in highflying shares like Amazons, there is an awareness that the conflicting sentiments of greed and fear must be balanced Jason Kravits has plenty of television and stage work, but he can also be found doing a wacky improvised cabaret show at the Duplex",neg,neg
"Carl Richards answers a readers question about whether he should own Bitcoin The inquisitors friend says he is making big money in the cryptocurrency The dry stone walls that create farming plots on steep slopes are more than picturesque They protect the villages below from floods and landslides Filled with history and legend, the islands are an outdoor lovers paradise, with parks, trails, beaches and farms With the announcement of HomePod, a new home assistant, the company seems to be finally embracing the technologies it has long put on the back burner Heres what you need to know to start your day Tuesday Questions for Alex Honnold, charges in the Ghost Ship fire, and pigeon abuse in San Francisco",pos,neg
"The company will kick off its annual developer conference on Monday with announcements expected about hardware updates, improved iPads and Macs, and a voiceactivated speaker",pos,neg
"Heres what you need to know to start your day Oil prices rose after Bahrain, Egypt, Saudi Arabia and the United Arab Emirates accused Doha of fueling extremism and terrorism Apple holds its annual developers conference, with its chief executive, Tim Cook, set to deliver the keynote address Apple held its annual developer conference, where it announced the brand new HomePod speaker, other hardware and updates to its operating systems Heres what you need to know at the end of the day",pos,neg
"The pop sensation stole the spotlight Thursday night, drawing the attention of Kevin Durant, Jeff Van Gundy and Apple Musics Eddy Cue The room Hotel Emma upends visitors perception of this lowkey city A graphic homage to MobyDick by Sergio Garca Snchez The presidents decision to pull out of the Paris climate accord did not go over well with tech industry leaders The company will show off new features for the iPhone and other products on Monday, but customers are still struggling to get comfortable with the last round of improvements Several smartphone apps can remind you to take your medicine  and so much more The technology company will show off new software and hardware on Monday, and delegations from over two dozen countries will discuss clean energy investments",neg,neg
"The iPhone and other mobile devices can alert you to breaking news and other events, as long as the settings are correct For this couple, a wedding in Washington and a party in Mexico A retired FBI investigator is digging into records and rediscovering old varieties in trees left stranded when family orchards failed in the s Amazon briefly shares topped , on Tuesday The milestone comes as Jeff Bezos company expands beyond ecommerce into cloud computing and entertainment As Apple moves to update its iOS software this year, apps that have not kept pace with the changes will be sidelined As big tech companies continue to assert their influence, a handful of businesses are dominating both in sales and on Wall Street Join us in the delight of cooking for others, whether or not youre celebrating Ramadan Next season, the theater is celebrating the th anniversary of its home on Lafayette Street Here are some highlights White House officials said that they expected him to abandon the landmark global warming agreement, but they also said that decision could change Several large corporations quickly expressed dismay with President Trumps decision and said they would continue their environmental efforts",pos,pos
"Like other mobile platforms, Apples iOS  software includes a feature to make reading the fine print easier through your phone The Trump administrations slogan is America First, but in the stock market, companies with big international operations are outperforming In a tide of breaking news, why pay attention to the tech industry The suit accuses Apple Pay of using technology that was pitched to Apple and Visa officials, but the companies never signed a license agreement Online app stores typically post the website and contact information for the softwares developers, in case you need to report bugs or find answers The iPhone maker has agreed to a new licensing deal with the Finnish telecommunications company, ending a sixmonth battle over technology patents A tool in Apples iOS  software can save you a lot of password typing to stream video, but it doesnt work with every TV provider or app",neg,neg
The investment in Cornings Kentucky plant could also help Apple in Washington as it seeks support for big corporate tax cuts It feels as if the city itself is getting a brandnew operating system,neg,neg
"The products and services of Amazon, Apple, Facebook, Google and Microsoft have become essential and inescapable Which ones would you ditch if you had to Encores makes a marvelous if lastditch case for the cult musical based on The Iliad and The Odyssey Smartphone and tablet browsers tend to hide the option for searching text under a menu or icon",neg,neg
"After you disconnect your phone from the cars dashboard, the iOS  maps app remembers where you parked and can lead you back to that location Were following major developments in the markets throughout the day Check here for the latest updates Were following major developments in the markets throughout the day Check here for the latest updates The Big Five tech companies increasingly dominate our lives Could you ditch them Amazon, Apple, Microsoft, Facebook and Google dominate our daytoday activities Imagining being forced to give up some of them could lead to hard choices",neg,neg
"Mark Zuckerberg now acknowledges the dangerous side of the social revolution he helped start But is the most powerful tool for connection in human history capable of adapting to the world it created Apples shares are up nearly  percent since last summer Investors hope new iPhones due in September will prompt many Apple users to upgrade Offerings include a revival of SuzanLori Parkss Venus, at the Signature Theater, and Robert Schenkkans Building the Wall, at New World Stages Financial results will arrive for big tech companies, and Microsoft plans to make a big splash around its Windows software with an event on Tuesday Apple keeps your payment and billing information on file, but visit your account settings if you need to make a change The new FCC chairmans plan to slacken net neutrality rules is a boon to tech giants and a bane to competitors and innovators The Silicon Valley giant said sales in its most recent quarter were slowed by expectations for a phone that isnt due until September If you want to use a different jukebox program or just want to put your library in the cloud, pack up your files and go Apple, joining a growing list of companies that have said recently that they will promote jobs in the US, said it would announce the funds first investment this month Apple continues to mint money at an almost inconceivable pace But it hasnt come out with a technological game changer in years Investors, take heed Mike and Farhad chat about Facebook, Angies List and, what else, Uber Our salesman in chief celebrates hawking a shoddy product",neg,neg
"As a special adviser to President Trump, the activist investor is applying his pugnacious style to regulatory matters, prompting complaints of potential conflicts Government officials will meet with representatives of US technology firms this week to demand that they do more to help in the fight against terrorism and online hate speech This rappers new release, a track playlist, is his seventh consecutive charttopper It racked up  million song plays in its debut week If your device randomly rejects your attempts to unlock it with your fingertip, try a few of the basic troubleshooting steps on hand New research suggests that the fingerprint security features on iPhones and Android devices can be easily fooled by socalled MasterPrint fakes If the popup alerts that bring you news and information from your Macs apps disappear before you can read them, check the Notifications Center Apples own texting app for iOS  includes easy ways to liven up your interactions with other iMessage users The permit is the clearest signal yet that the company wants to enter an intensely competitive sector by designing or building autonomous vehicle technology Mission Control is one of the many features built into the Mac operating system designed to let you find your stuff faster Chinese authorities said they would meet with the American tech giant over videostreaming apps that they said offered forbidden content Lets face it The biggest tech companies are monopolies The chief executive of Uber isnt afraid of a fight or of taking risks Weve known that for a while But did you hear about his gaming skills on the Wii",neg,pos
"Leaked details about the spy agencys cyberweapons programs suggest the agency had developed spy tools for older Mac software, and had worked on a newer version last year Exposure to extreme temperatures can damage your device, so follow the manufacturers safety guidelines Its a big city, with plenty to do, see, hear and watch Heres a sampling of cultural highlights this weekend and over the week ahead Sarah Lewiss lecture series at the Brooklyn Public Library examines the role of race, identity and photography  and vindicates her grandfather The court, in ruling against a domestic phone maker, overturned a ban on selling iPhone  and iPhone  Plus phones in China Heres what you need to know to start your day The mayor plans to begin opening the first of  new shelters during the heat of a reelection campaign As Congress acts to roll back regulations limiting access to consumer data, several states are considering laws that could have a wide impact The billionaire is advising on regulations, including pressing for a change in an EPA rule that has cost an oil refinery hes invested in millions of dollars",neg,pos
"At home in Copenhagen, the Danish designer Oliver Gustav takes his aesthetic to a moody extreme A Taiwan official writes that Taiwan should not be used as a bargaining chip to get China to act tougher on North Korea The Swiss watch manufacturer says its found a way to beat the competition with its Connected Modular  As secondgeneration pieces are introduced, hybrid versions with limited functionality are gaining favor The extension, which will keep Mr Iger at Disney until , reflected the difficulty the company has had identifying a successor This brand will never offer the hulking SUVs that Americans prefer But this new vehicle offers enough room for four happy campers Our guide to pop and rock shows and the best of live jazz TAG Heuer, which wowed the event with a smartwatch two years ago, revives the classic Autavia racing chronograph",neg,neg
"Some Dole shareholders may not get a piece of a recent settlement While shareholders think they own the shares they buy, they dont in a sense Lately some travelers have been pressured to hand over their smartphones at the airport But you cant provide access to the data if you dont hold the keys The humorist and social commentator says her ideal literary dinner party is one that nobody is invited to My idea of a great literary dinner party is Fran, eating alone, reading a book A reader recalls a burglary in her Upper West Side apartment Enjoying breakfast in the back of a cab bound for La Guardia A sister and brother team have designed accessories that turn an Apple Watch into a pendant or a pocket watch using chains and charms",neg,neg
"Chuck eats a sandwich Wags meets an old mentor both have plenty to chew on Long airplane and car trips are the time to let your children binge on apps  especially those that get them thinking His new release isnt an album or a mixtape, but a playlist  a format that hasnt been used to express an artistic vision until now Its a peculiar but not uncommon occurrence criminals who pause for a snack, or even a full meal, in the middle of a burglary",neg,neg
"Experts often recommend fresh fruit, lowfat cottage cheese, plain yogurt or oatmeal as healthful latenight choices The streaming services FilmStruck and Warner Archive Instant specialize in obscure noir, foreign directors deep cuts and enlightening supplements In a rare industry disclosure, Chance pulled the curtain back on the music streaming wars Rival centers serving drivers underscore a fierce competition as ridehailing apps have expanded in New York Whitney Wolfe helped found Tinder, but left after a relationship soured With Bumble, she is fighting a culture of crotch shots and pickup artists Spend the coming days right with Persian herbed rice, enchiladas con carne, Moroccan chicken and more",pos,neg
"Michael D Shear, White House reporter, follows President Trumps character pronouncements closely And he has Google Home  at home Consumers have been subscribing to Netflix for some time, but now they seem more game to pay for all sorts of content If you want to see what else happened besides security patches and bug fixes when you installed that update, check the source Fredrik Berselius, the chef and owner of the Nordic restaurant Aska in Williamsburg, Brooklyn, taught me this unusual preparation for oysters He serves them barely cooked in a broth tarted up with pickled gooseberries and a cream sauce The oyste There has been huge growth in digital subscription services, and they are revolutionizing every cultural industry Toyota is adding lifesaving technology to the  sedan and many of its other passenger cars Is this period in internet history the beginning of a renaissance in art and culture The Windows and Mac platforms have their own preferred file systems, but many external USB drives can work with both Several boys, played by actors, accused Tom of fraudulent misrepresentation when he persuaded them to whitewash Aunt Pollys fence Poems by the Nobel prizewinning poet, who died Friday morning",neg,neg
"Alan Arbesfeld has something to add Gear up for days of good cooking, from aligot and roast chicken, to Irish tacos for a St Patricks Day celebration Opioid addiction is ravaging Americas farmland, tearing at communities and posing a new threat to families that have worked the same soil for generations Bowing to Californias GOP, the administration pulls back on a project to electrify a Bay Area rail line Several versions of the Android operating system have a setting that helps conserve battery power until you get back to your tablets charger The company, Standard Innovation, which was collecting intimate data from the bluetoothenabled devices, denied any wrongdoing Tuesday Californias buzziest restaurant openings, a new colorcoded tool on school performance, and pondering nature in an Oakland tree stump Unsolicited junk mail is a fact of online life, but make sure you know whos sending it before you click that Unsubscribe link Mr Meyers finds the author of Cujo less frightening than the Iowa congressman, who wrote on Twitter, We cant restore our civilization with somebody elses babies",neg,neg
"Residents of Bayside, Queens, head to a cluster of lively bars and restaurants in the neighborhoods main commercial strip Heres what you need to know to start your day Friday Hints of spring in snow, weekend events, and Saturday night in your neighborhood The man was arrested, and a Secret Service official said he did not pose a threat to the president, who was in the residence While immigration, health care and Russia are hogging the media oxygen, big reversals are happening in Obamaera tech policy",neg,neg
"Deviled eggs, deepfried corn on the cob and scrapple honor the chefs roots at this restaurant in Windsor Terrace, Brooklyn The WikiLeaks founder said the group would work with Apple and Google to give them exclusive access on the technical details that have allowed the CIA to hack their devices The agency halted work on some projects while the FBI, suspecting a disaffected insider as the leaker, prepared to interview hundreds of people with access to the information Friday Pondering the end of the drought, a twotiered system of justice at California jails, and record sea otters in Morro Bay Mr Assange, the WikiLeaks founder, said the group would give tech companies technical details to fix security flaws in phones and software said to have been exploited by the CIA Apple recently updated its storage of movies and other video content for iOS devices, but some users have found the transition buggy Love, the Netflix series filled with uncomfortable and honest comedy, returns for Season  And The Vampire Diaries, wraps up on the CW In these four picture books, exploration awaits  along with unexpected discoveries",pos,neg
"Corrections appearing in print on Thursday, March ,  A report says  top American companies had a net tax bill of less than zero over eight years, and  paid no taxes in at least one of those years The founder of WikiLeaks, Julian Assange, said the Central Intelligence Agency lost control of a large arsenal of cyberwarfare tools and then covered up that the material was not secured He said WikiLeaks is working with companies like Apple and ",neg,neg
"Want to protect against surveillance through your iPhones, Android devices, WiFi routers and Samsung televisions Update, update, update The singersongwriters sixth album is filled with female characters, folky melodies and mystery",neg,neg
"Leaked documents appear to indicate that the CIA was collecting cyberweapons that can break into smartphones and even internetconnected televisions Ray Dalio, the founder of the hedge fund firm, argued on behalf of his unusual workplace culture, which he calls radical transparency Corrections appearing in print on Wednesday, March ,  A release of documents by WikiLeaks on Tuesday shows the extent to which spy agencies are collecting malware to aid in their surveillance The Japanese telecommunications giant would sell the  billion stake in the chip designer to a new  billion investment fund backed by Saudi Arabia",neg,neg
"A common cause of death is up  percent in two years, and there is only one plausible explanation But there is also a solution European and American companies say that a  billion effort to make China selfsufficient in important sectors could lead to unfair competition The documents describe agency tools used to hack into smartphones and TVs, as well as to bypass encryption on programs like Signal and WhatsApp Documents released by WikiLeaks indicate the extent to which the spy agency was looking for ways to break into ordinary consumer devices Concerned the picture leading Googles search results for Londonderry didnt represent the town, officials campaigned to replace it Technology companies are scrambling to assess the fallout after the latest disclosure of the American governments surveillance capabilities The report outlines a strategy for bringing home billions of dollars from offshore affiliates while avoiding federal income taxes on the earnings",neg,neg
