date,snippet
2016-09-21,"Heres what you need to know to start your day Strap in, itll be a busy week of technology news Xis steps to further control information are misguided and selfdefeating Apples legal battle with the government tests the limits of law enforcement agencies access to personal data"
2016-09-22,"The battle between Apple and law enforcement officials over a terrorists cellphone is heading toward an eventual victory for tech companies A question of who owns Mova, a sophisticated technology used in blockbuster films like Deadpool to animate computergenerated characters A separate survey showed signs of life in the beatendown manufacturing sector Banks shares, and big names in technology climbed, as did oil prices"
2016-09-23,How the worlds richest person plans to tackle global warming with a new multibilliondollar fund China Feels the Chill  New Energy Investment Vehicle Raises  Million  JPMorgan Tries to Calm Investors
2016-09-24,"Relative to women, men spend the most time doing chores in the Scandinavian countries, and the least time in India, Mexico, Turkey and Japan"
2016-09-26,"The chip makers revenue was up slightly from the same time period last year, but money from data center chips was up markedly Harold M Ickes delivered donations to Mayor Bill de Blasios reelection campaign the same day a client, AEG Live, won approval to hold a lucrative music festival on Randalls Island Heres what you need to know to start your day The gift from Philip H Knight, a cofounder of Nike, will make the new KnightHennessy program one of the largest fully funded scholarship endowments in the world Windows  does not come with a program to play DVD movies, but you can find free software online to do the job"
2016-09-27,"A Q and A with a notable book blogger and Microsoft cofounder Shares of American Express sank more than  percent after the company said it would slash spending to cope with the rising dollar Its like being caught between two parents fighting New regulations will forbid any foreign company from publishing online content in China without the governments consent Bill Gates replies to questions from Times readers on meat, gas guzzling, overcoming the vast oil industry and more"
2016-09-28,"Microsoft hopes the classroom version of the popular video game will help it achieve broader company objectives in education Many unicorns, startups with billiondollar valuations, have a shiny veneer of revenue growth but lack a competitive advantage for longterm value You can automatically sign into Windows  without having to type in your password every time, but make sure your computer is in a secure location The startup ArtLifting takes pieces created by homeless and disabled people, finds buyers and shares the proceeds with the artists Moving on up from Microsofts yearold operating system is not impossible, but it takes time, money and patience In visits to state news organizations on Friday, the president reiterated his policy, and he wants to curb the presence of foreign media companies"
2016-09-29,"An already busy start to the year for the tech sector is set to ramp up with the beginning of the tech earnings season this week The fouryearold startup, which focuses on tiny satellite antennas, says that its product will greatly expand connectivity throughout the world By just about every metric, Amazon, Apple, Facebook, Google and Microsoft are getting larger, more entrenched in their own sectors, more powerful in new sectors and better protected from competition Jeremy Wilson, now at Rikers Island facing fraud charges, has used dozens of aliases as a professor, a commando, numerous executives and an Irishman, among other cons Wall Street was higher for the third day in a row, buoyed also by a pickup in factory output The rally has erased about half of this years losses"
2016-09-30,"Mr Siminoff replaces Janet Van Huysse, ending a year in which the company was criticized about its minority hiring President Paul Kagame backers abroad should pay more attention to the countrys worsening human rights abuses The wealthy are employing a version of the sharing economy, renting such things as luxury cars, designer dresses, yachts, even islands The government is portraying its request that Apple open an iPhone used by a terrorist as a onetime demand Apple sees a much broader issue Through encryption, the tech giant tried to remove itself from the equation when law enforcement requested access But iCloud presents challenges Most companies say they want to attract a diverse workforce, but few deliver The only solution may be a radical one anonymity"
2016-10-01,The video game company hopes to build a mainstream audience for competitive video gaming through a cable channel Several inexpensive or free apps offer an array of options for images The island nation has mounted an aggressive response to illegal fishing in their waters How they protect themselves may help the rest of the world save all of the oceans
2016-10-03,"Heres what you need to know about the weeks top stories Mr Boies represents Theranos as its lawyer, but he also represents the companys investors as a director, a situation that could become tricky Yahoo Seeks to Streamline  A Star Lawyer and a Conflict at Theranos  A Warning on Bankruptcy in Puerto Ricos Crisis There are several ways to transfer your old tablets music files to a new model"
2016-10-04,"Have the websites you want to see first loaded, each in its own tab, when you fire up Microsofts newest browser Apple provides free software assistance for moving files from an old Windows PC to a new Mac A whistleblower claims that the mutual fund group, which is ultimately owned by investors in its funds, should have to account for profits it could have earned if it had charged higher fees If you rely on a certain printer or scanner connected to your computer, check to see if the device is compatible with Windows  before you upgrade Bill Gates discusses the investment and research efforts hes pursuing to energize societies without overheating the climate"
2016-10-05,"The Y Roads program has helped young people in New York City finish their high school educations and find a place in the world A former Yahoo manager who lost his job filed suit in California on Monday, saying the system, which has been used to fire hundreds of employees, is discriminatory and violates the law You dont have to be a fullfledged webmaster to share photos, videos and news with family and friends in your own private corner of the Internet Magic Leap has drawn attention for attracting investors like Google, Fidelity Investments and Warner Brothers, although it has shown the public little about its products For all the revelations about its brutality, pro football is more popular and profitable than ever How the NFL commissioner and a group of billionaire owners have kept the league on offense The agreement would let businesses like Google and Facebook continue to move personal data across the Atlantic, but European privacy officials may balk Zenefits, a highprofile San Francisco startup specializing in health insurance, replaces its cofounder and chief executive after questions about compliance That number works, but only if you count retirees, college students and stayathome parents To fend off privacy complaints, the search giant will block access to certain links from all of its search sites when used from the European Union Googles Chromecast device and its Android software let you watch videos from your mobile device on a TV or PC monitor"
2016-10-07,"Microsoft was up on strong earnings, helping the major indexes rise more than  percent Japans central bank dropped interest rates below zero Mr Lamar, with  nominations in nine categories, took home five prizes over all, while Ms Swift won for "
2016-10-08,"The president seeks  billion to help states expand in an area he views as critical to young peoples success in a changing job market Analysis on Apples iPhone sales, Microsofts rebound, Amazons profits and Facebooks success with mobile advertising Yahoo finds itself in a familiar situation The struggling Internet giant announced it was weighing a sale of its core web operations as criticism of company management mounts Even if you upgraded to Windows  by downloading the software free on your PC, you can still reinstall the whole operating system if needed"
2016-10-09,"The tech earnings season is hitting peak news this week with big reveals from Alphabet and Yahoo While becoming an astronaut is out of reach for most of us, there are plenty of apps that can take your mind on a journey to the final frontier"
2016-10-10,"Faced with proposed crackdowns on encrypted communications after terrorist attacks in Paris and California, Apple argued that lawmakers calling for such access do not understand the technical challenges There is a variety of movers of old files and settings that will get them to your new PC home Facebook is shutting down Parse, a toolkit and support system for mobile developers, which it acquired in  Quarterly results underscored Microsofts good and bad trends as software floundered while the cloud business continued to grow"
2016-10-11,"In order to be of use, assistants like Cortana and Siri need to know a lot about you Reading the companies privacy statements can give you an idea of how much Microsoft has retired the Windows Media Center software, but other programs can manage your music, movies and photos in Windows  Fears that encrypted communication will prevent agencies from tracking terrorists are overstated, according to a study that included current and former intelligence officials A new wave of technology could change the way NFL fans experience a sport that is analog to its core As the markets for funding tech startups cool, companies like Dropbox, which once had a  billion valuation, are confronting their outsize dreams of yesteryear"
2016-10-12,"Norads annual updates on Santa Clauss progress on Christmas Eve started  years ago with a childs phone call to a misprinted number In an era of rising transparency and concerns about corporate ethics, companies eager to please millennials appear to be shifting business models and messages DeepMind, a research organization, said that a program combining two separate algorithms had soundly defeated a highranking professional Go player A new Standard  Poors stock index seeks to track the bestrun companies, but these companies cannot be identified with quantitative models and checklists As the online gig economy grows, workers are beginning to band together to secure what they see as fairer treatment from companies that make them feel more like employees than contractors"
2016-10-13,"Microsoft sank a data center on the ocean floor, where the sea water acts as a coolant, and plans to use the waves to power it The results were encouraging enough to try a bigger version"
2016-10-14,"With iPhone sales projected to decelerate, investors will be scouring Apples earnings report on Tuesday for signs of how fast the companys downshift is happening Heres what you need to know to start your day The earnings reports released by Amazon and Microsoft reinforced that cloud computing is a booming, multibilliondollar business"
2016-10-17,"The Seattle City Council plans to vote on a proposed law to give freelance, ondemand drivers the right to collectively negotiate on pay and working conditions Most web browsers and operating systems have settings and features that should be able to make lowcontrast type more readable"
2016-10-18,"Windows  does not support the Windows XP Mode that came with some versions of Windows , but a virtual machine can circumvent the issue Are you still reading this Great What about now It is striking to think about the devices trajectory since its introduction six years ago"
2016-10-19,"Heres another sampling of overstuffed or impenetrable sentences in recent stories Such passages are an unnecessary burden for hurried readers, and often lead to grammatical trouble"
2016-10-20,"This is Computer Science Education Week, and schools around the world are participating in Hour of Code events How well does your school meet the Hour of Codes goal, which is to introduce computer science, demystify code and show that anybody c Corrections appearing in print on Thursday, January ,  Microsoft hopes to give away its cloud services to , nonprofits in the next three years"
2016-10-21,"Mr Gates, acting as an envoy between the worlds of business and policy, has pressed global leaders and tech billionaires to team up on clean technology A blog by the Microsoft cofounder has become an influential force in the publishing world Investments in wellknown tech giants like Amazon, Microsoft and Google fueled three topperforming funds in the fourth quarter A former weapons inspector on scifi books, heavy metal and the joy of chopping wood Apple, Microsoft and Amazon will announce their quarterly reports, the Fed will gather for the first time this year, and American and European negotiators have until Sunday to reach an agreement"
2016-10-23,Microsoft has been enthusiastically recommending upgrading to its Windows  operating system But what if youd rather not
2016-10-24,"With their move approved by the team owners, the Rams will give the Los Angeles area its first NFL team since the Rams and the Raiders left in  The Chargers have the option to join them as soon as next season Vehicles are increasingly able to do routine tasks, but the problem vexing the automobile industry is how to keep drivers ready to take over the wheel when necessary"
2016-10-25,"Sony PlayStation  and Microsoft Xbox One are releasing games that feature female protagonists Much of the money pouring into ed tech is going to startups focused on corporate training or professional skills, creating greater financing hurdles for companies that develop apps for school use"
2016-10-26,"Orbital ATK, hired by NASA to ferry cargo, aims to launch , pounds of equipment, experiments and supplies to the International Space Station The company joins Google, Facebook and others in disclosing when users of email and other services have probably been targeted by hackers working on behalf of governments The companys problems in the country began in , when it ended support for Windows XP, hoping users would upgrade to more recent operating systems A new approach to selfimprovement is taking off in Silicon Valley cold, hard rationality"
2016-10-27,"Adam Bosworth, a tech pioneer, sees the future in servers that manage and learn from data gathered by sensors implanted in practically everything Also invited is Jim Obergefell, the lead plaintiff in the Supreme Court case legalizing gay marriage, and others who illustrate America as inclusive and compassionate There are several ways to print contacts from iCloud, using a Mac or PC The Facebook cofounder trying to unload The New Republic is hardly the only billionaire to reach beyond his grasp"
2016-10-28,"Plenty of groundbreaking technologies are in the works, but in the meantime, expect to be bombarded with early, clumsy versions of tomorrows tech In a letter to the companys board, the activist investor also hinted that it might seek to run its own slate of directors"
2016-10-29,"Two wideranging compilations by contemporary masters of commercial graphic design, and an exploration of the visual possibilities offered by typographical tools Centerview Benefits From Wall Street Pivot  Valeant Said to Be Planning to Appoint New Chief Mobile diarywriters can get reminders and other tools to create entries and enhance them with information some apps allow sharing over social media"
2016-11-01,"The ecommerce giant appeared to solidify its hold on the online world this holiday season What remains to be seen is how that will translate into profits Effective monopolies are the rule in technology companies But with a recent billiondollar investment, Lyft may show that ridehailing is an exception"
2016-11-02,"Corrections appearing in print on Wednesday, December ,  The AdChoices logo, which allows consumers to opt out of personalized ads, is seen more than a trillion times a month, but critics say the program is too complicated to use Heres what you need to know at the end of the day The former Microsoft executive explains why Microsoft appears to have fallen behind Sony in the game console market"
2016-11-03,"The couple met in  in Paris, where the groom worked, when the bride was visiting a friend who was studying there In India, most Internet content is viewed for free, particularly on YouTube It is not an arrangement that will be easily changed Steve Gleason learned he had ALS after retiring from football he has since formed a group that uses technology to help those with the disease"
2016-11-04,"Despite efforts by President Obama to win the Indian prime ministers cooperation on reducing harmful emissions, Indias negotiators have so far staked out an uncompromising position Josh Gottheimer, , a Clinton administration alumnus, is running for office in New Jerseys Republicanleaning Fifth Congressional District, where Democrats have periodically targeted the incumbent, without success Paid security protection software has its advantages, but some services guard your system free"
2016-11-05,"The companys business of checking corporations computer code is growing rapidly but is filled with many heavyhitter, and deeppocketed, competitors The plan, involving a new organization to manage the money, was made by the Facebook chief executive in an open letter to his newborn daughter, Max"
2016-11-07,"The speedy adoption of new technology is increasingly seen as the key to corporate success, according to the annual innovation scorecard from the Boston Consulting Group The countrys government wants Internet users to use a digital certificate that could allow officials to monitor encrypted communications Vera Jourova, the European commissioner of justice, has been at the heart of the regions recent privacy push and faces a number of challenges in the new year, including the completion of a new data transfer agreement with the United States The music of the Beatles will finally be available on nine streaming music services worldwide, including Spotify and Apple Music Encouraged by the state, a burgeoning industry in unmanned aircraft draws on local technical expertise and pilots"
2016-11-08,The Split View feature lets you work in two apps at once without having to fuss with windows sizes or placement
2016-11-09,"What causes do you, as a student, support now  with either your money or your time and effort Shares of Shippers Ryder System, JB Hunt, and CH Robinson all fell, reflecting concern that tepid economic growth would reduce trade volume"
2016-11-10,"Governments have legitimate reasons to seek user data beyond their territorial reach, and privacy advocates ignore that need at their peril Officiating gaffes continue to be a story line of the  NFL season, and the problem is not just human error In iOS , a zip file attached to a Mail message can be opened by tapping the attachment icon The plan, which would go into effect next year for , public employees, is among the most generous municipal familyleave policies in the nation Bundle up, buttercup A growing number of preschools are situating their classrooms under the open sky and towering trees, regardless of weather"
2016-11-11,"The changes under review, which include penalties of up to  percent of a companys global revenue, are expected to go into effect by early  The inflammatory videos and bombmaking instructions of Anwar alAwlaki have turned up as a powerful influence in terrorism investigations Faster broadband speeds and bigger hard drives in game consoles are changing the way the video game business works"
2016-11-12,"Its possible to download photos in batches from a Flickr accounts Camera Roll page, instead of one by one The latest technology is stuck in the oldest stereotypes"
2016-11-14,"SAVAGENeve Richard Neve Richard Savage died on December th, at his home in Portola Valley, CA The cause was Prostate Cancer Neve is survived by Ann, his beloved and loving wife of  years, his three beloved children of whom he was so proud, Venture capital is pouring into virtual reality startups, as proponents of the technology extol its potential to transform entertainment, communications and work"
2016-11-15,"Wouldnt it have been kind of a pleasant dream world, in these overheated last few weeks, to have lived free of social media"
2016-11-16,"Microsoft gives you a way to see what Windows Update has downloaded and installed on your PC The investors  including Elon Musk, Peter Thiel and Reid Hoffman  said they planned to commit  billion to the project longterm, but only small sums to start"
2016-11-18, NEVE SAVAGE IMG SRCImagesCobrandsNYTimesPhotosNYTNEVESjpg lgyOrigNameNYTNEVESjpg ALIGNLEFT vspace hspaceSAVAGENeve Richardbrbr Neve Richard Sa
2016-11-20,"Tips on making the elements on your computer screen easier to see, from the blinking textinsertion cursor to your desktops text and icons The authorities said the chip maker had abused its dominant market position in the region by offering financial incentives to smartphone and tablet manufacturers"
2016-11-21,The emission pledges that countries have signaled they will make in Paris will inevitably fall short What would a truly ambitious plan to tackle climate change look like An article in the journal Science reported a type of machine learning that outperformed human capabilities for a narrow range of visionrelated tasks
2016-11-22,"Ms Mayer, Yahoos chief executive, delivered identical twin girls on Thursday, just hours after announcing a spinoff of the companys core Internet business"
2016-11-23,Shares of Dow Chemical and DuPont were up after reports that the companies were discussing a combination
2016-11-25,"Donald Trump suggested asking Bill Gates, the Microsoft cofounder, for help in shutting down the Internet in some areas But the worldwide computer network was designed to thwart such an attempt"
2016-11-26,Politicians and even some technologists say Silicon Valleys efforts to crack down on the use of social media and other technologies like encryption by terrorists have been toothless
2016-11-27,"Roboticists and physicians predict that a new wave of technological advances, including drones, will help older adults stay at home longer"
2016-11-29,"The El Capitan update includes many enhancements to popular tools and programs, but many bugs have also been reported The Chan Zuckerberg Initiative founded by Mark Zuckerberg, and his wife, Dr Priscilla Chan, is structured as a limited liability company, which will give the couple more flexibility in their giving Scientists have shown that DNA molecules can be the basis for a longterm storage system potentially capable of holding all of the worlds digital information in a tiny space"
